"Phyllostachys viridiglaucescens","Phyllostachys","","viridiglaucescens",NA,NA,"","","kew-434385",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","viridiglaucescens","","","(Carrière) Rivière & C.Rivière","kew-434385","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys vivax","Phyllostachys","","vivax",NA,NA,"","","kew-434395",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","vivax","","","McClure","kew-434395","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys yunhoensis","Phyllostachys","","yunhoensis",NA,NA,"","","kew-434399",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","yunhoensis","","","S.Y.Chen & C.Y.Yao","kew-434399","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia ambigua","Phyllostegia","","ambigua",NA,NA,"","","kew-155514",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","ambigua","","","(A.Gray) Hillebr.","kew-155514","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia bracteata","Phyllostegia","","bracteata",NA,NA,"","","kew-155519",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","bracteata","","","Sherff","kew-155519","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia brevidens","Phyllostegia","","brevidens",NA,NA,"","","kew-155521",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","brevidens","","","A.Gray","kew-155521","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia electra","Phyllostegia","","electra",NA,NA,"","","kew-155546",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","electra","","","C.N.Forbes","kew-155546","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia floribunda","Phyllostegia","","floribunda",NA,NA,"","","kew-155550",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","floribunda","","","Benth.","kew-155550","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia glabra","Phyllostegia","","glabra",NA,NA,"","","kew-155554",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","glabra","","","(Gaudich.) Benth.","kew-155554","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia grandiflora","Phyllostegia","","grandiflora",NA,NA,"","","kew-155560",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","grandiflora","","","(Gaudich.) Benth.","kew-155560","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia haliakalae","Phyllostegia","","haliakalae",NA,NA,"","","kew-155563",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","haliakalae","","","Wawra","kew-155563","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia helleri","Phyllostegia","","helleri",NA,NA,"","","kew-155566",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","helleri","","","Sherff","kew-155566","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia hirsuta","Phyllostegia","","hirsuta",NA,NA,"","","kew-155571",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","hirsuta","","","Benth.","kew-155571","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia hispida","Phyllostegia","","hispida",NA,NA,"","","kew-155573",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","hispida","","","Hillebr.","kew-155573","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia imminuta","Phyllostegia","","imminuta",NA,NA,"","","kew-155578",TRUE,"1.1","Synonym","Lamiaceae","Phyllostegia","","haliakalae","","","Wawra","kew-155563","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia kaalaensis","Phyllostegia","","kaalaensis",NA,NA,"","","kew-155581",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","kaalaensis","","","H.St.John","kew-155581","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia kahiliensis","Phyllostegia","","kahiliensis",NA,NA,"","","kew-155582",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","kahiliensis","","","H.St.John","kew-155582","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia knudsenii","Phyllostegia","","knudsenii",NA,NA,"","","kew-155587",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","knudsenii","","","Hillebr.","kew-155587","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia lantanoides","Phyllostegia","","lantanoides",NA,NA,"","","kew-155591",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","lantanoides","","","Sherff","kew-155591","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia macrophylla","Phyllostegia","","macrophylla",NA,NA,"","","kew-155605",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","macrophylla","","","(Gaudich.) Benth.","kew-155605","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia mannii","Phyllostegia","","mannii",NA,NA,"","","kew-155610",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","mannii","","","Sherff","kew-155610","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia mollis","Phyllostegia","","mollis",NA,NA,"","","kew-155614",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","mollis","","","Benth.","kew-155614","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia parviflora","Phyllostegia","","parviflora",NA,NA,"","","kew-155631",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","parviflora","","","(Gaudich.) Benth.","kew-155631","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia racemosa","Phyllostegia","","racemosa",NA,NA,"","","kew-155647",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","racemosa","","","Benth.","kew-155647","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia renovans","Phyllostegia","","renovans",NA,NA,"","","kew-155651",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","renovans","","","W.L.Wagner","kew-155651","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia rockii","Phyllostegia","","rockii",NA,NA,"","","kew-155655",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","rockii","","","Sherff","kew-155655","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia stachyoides","Phyllostegia","","stachyoides",NA,NA,"","","kew-155661",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","stachyoides","","","A.Gray","kew-155661","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia variabilis","Phyllostegia","","variabilis",NA,NA,"","","kew-155671",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","variabilis","","","Bitter","kew-155671","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia velutina","Phyllostegia","","velutina",NA,NA,"","","kew-155672",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","velutina","","","(Sherff) H.St.John","kew-155672","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia vestita","Phyllostegia","","vestita",NA,NA,"","","kew-155673",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","vestita","","","Benth.","kew-155673","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia waimeae","Phyllostegia","","waimeae",NA,NA,"","","kew-155676",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","waimeae","","","Wawra","kew-155676","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia warshaueri","Phyllostegia","","warshaueri",NA,NA,"","","kew-155677",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","warshaueri","","","H.St.John","kew-155677","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostegia wawrana","Phyllostegia","","wawrana",NA,NA,"","","kew-155678",TRUE,"1.1","Accepted","Lamiaceae","Phyllostegia","","wawrana","","","Sherff","kew-155678","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostylon rhamnoides","Phyllostylon","","rhamnoides",NA,NA,"","","kew-2546267",TRUE,"1.1","Accepted","Ulmaceae","Phyllostylon","","rhamnoides","","","(J.Poiss.) Taub.","kew-2546267","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllota barbata","Phyllota","","barbata",NA,NA,"","","ild-34516",TRUE,"1.1","Accepted","Leguminosae","Phyllota","","barbata","","","Benth.","ild-34516","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllota phylicoides","Phyllota","","phylicoides",NA,NA,"","","ild-35170",TRUE,"1.1","Accepted","Leguminosae","Phyllota","","phylicoides","","","(DC.) Benth.","ild-35170","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllothallia fuegiana","Phyllothallia","","fuegiana",NA,NA,"","","",FALSE,"1.1","","","Phyllothallia","","fuegiana",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Phyllothallia nivicola","Phyllothallia","","nivicola",NA,NA,"","","",FALSE,"1.1","","","Phyllothallia","","nivicola",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Phylloxylon perrieri","Phylloxylon","","perrieri",NA,NA,"","","ild-42988",TRUE,"1.1","Accepted","Leguminosae","Phylloxylon","","perrieri","","","Drake","ild-42988","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylloxylon spinosa","Phylloxylon","","spinosa",NA,NA,"","","ild-42990",TRUE,"1.1","Accepted","Leguminosae","Phylloxylon","","spinosa","","","\"Du Puy, Labat & Schrire\"","ild-42990","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylloxylon xyllophylloides","Phylloxylon","","xyllophylloides",NA,NA,"","","ild-42994",TRUE,"1.1","Accepted","Leguminosae","Phylloxylon","","xylophylloides","","","(Baker) \"Du Puy, Labat & Schrire\"","ild-42994","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Phylohydrax carnosa","Phylohydrax","","carnosa",NA,NA,"","","kew-155684",TRUE,"1.1","Accepted","Rubiaceae","Phylohydrax","","carnosa","","","(Hochst.) Puff","kew-155684","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylohydrax madagascariensis","Phylohydrax","","madagascariensis",NA,NA,"","","kew-155685",TRUE,"1.1","Accepted","Rubiaceae","Phylohydrax","","madagascariensis","","","(Willd. ex Roem. & Schult.) Puff","kew-155685","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymaspermum acerosum","Phymaspermum","","acerosum",NA,NA,"","","gcc-49109",TRUE,"1.1","Accepted","Compositae","Phymaspermum","","acerosum","","","(DC.) Källersjö","gcc-49109","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymaspermum appressum","Phymaspermum","","appressum",NA,NA,"","","gcc-124347",TRUE,"1.1","Accepted","Compositae","Phymaspermum","","appressum","","","Bolus","gcc-124347","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatidium delicatulum","Phymatidium","","delicatulum",NA,NA,"","","kew-155693",TRUE,"1.1","Accepted","Orchidaceae","Phymatidium","","delicatulum","","","Lindl.","kew-155693","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatidium falcifolium","Phymatidium","","falcifolium",NA,NA,"","","kew-155694",TRUE,"1.1","Accepted","Orchidaceae","Phymatidium","","falcifolium","","","Lindl.","kew-155694","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatidium hysteranthum","Phymatidium","","hysteranthum",NA,NA,"","","kew-155696",TRUE,"1.1","Accepted","Orchidaceae","Phymatidium","","hysteranthum","","","Barb.Rodr.","kew-155696","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatidium microphyllum","Phymatidium","","microphyllum",NA,NA,"","","kew-155700",TRUE,"1.1","Accepted","Orchidaceae","Phymatidium","","microphyllum","","","(Barb.Rodr.) Toscano","kew-155700","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatidium tillandsioides","Phymatidium","","tillandsioides",NA,NA,"","","kew-155708",TRUE,"1.1","Synonym","Orchidaceae","Phymatidium","","falcifolium","","","Lindl.","kew-155694","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatocarpus maxwellii","Phymatocarpus","","maxwellii",NA,NA,"","","kew-155712",TRUE,"1.1","Accepted","Myrtaceae","Phymatocarpus","","maxwellii","","","F.Muell.","kew-155712","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatoceros bulbiculosus","Phymatoceros","","bulbiculosus",NA,NA,"","","tro-35216732",TRUE,"1.1","Accepted","Anthocerotaceae","Phymatoceros","","bulbiculosus","","","(Brot.) Stotler, W.T. Doyle & Crand.-Stot.","tro-35216732","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatoceros phymatodes","Phymatoceros","","phymatodes",NA,NA,"","","tro-35217597",TRUE,"1.1","Accepted","Anthocerotaceae","Phymatoceros","","phymatodes","","","(M. Howe) R. J. Duff, J. C. Villarreal, D. Cargill & Renzaglia","tro-35217597","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris albopes","Phymatopteris","","albopes",NA,NA,"","","tro-50059858",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","albopes","","","(C. Chr. & Ching) Pic. Serm.","tro-50059858","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris chrysotricha","Phymatopteris","","chrysotricha",NA,NA,"","","tro-50059861",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","chrysotricha","","","(C. Chr.) Pic. Serm.","tro-50059861","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris conjuncta","Phymatopteris","","conjuncta",NA,NA,"","","tro-50059864",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","conjuncta","","","(Ching) Pic. Serm.","tro-50059864","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris conmixta","Phymatopteris","","conmixta",NA,NA,"","","tro-50059865",TRUE,"1.1","Synonym","Polypodiaceae","Crypsinus","","conmixtus","","","(Ching) X. Cheng","tro-50306778","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris crenatopinnata","Phymatopteris","","crenatopinnata",NA,NA,"","","tro-50059867",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","crenatopinnata","","","(C.B. Clarke) Pic. Serm.","tro-50059867","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris dactylina","Phymatopteris","","dactylina",NA,NA,"","","tro-50059873",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","dactylina","","","(Christ) Pic. Serm.","tro-50059873","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris ebenipes","Phymatopteris","","ebenipes",NA,NA,"","","tro-26612766",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","ebenipes","","","(Hook.) Pic. Serm.","tro-26612766","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris griffithiana","Phymatopteris","","griffithiana",NA,NA,"","","tro-26612764",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","griffithiana","","","(Hook.) Pic. Serm.","tro-26612764","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris hastata","Phymatopteris","","hastata",NA,NA,"","","tro-50059883",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","hastata","","","(Thunb.) Pic. Serm.","tro-50059883","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris integerrima","Phymatopteris","","integerrima",NA,NA,"","","ifn-39821",TRUE,"1.1","Unresolved","Polypodiaceae","Phymatopteris","","integerrima","","","Bir","ifn-39821","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris majoensis","Phymatopteris","","majoensis",NA,NA,"","","tro-50059905",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","majoensis","","","(C. Chr.) Pic. Serm.","tro-50059905","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris malacodon","Phymatopteris","","malacodon",NA,NA,"","","tro-26613583",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","malacodon","","","(Hook.) Pic. Serm.","tro-26613583","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris oxyloba","Phymatopteris","","oxyloba",NA,NA,"","","tro-26612765",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","oxyloba","","","(Wall. ex Kunze) Pic. Serm.","tro-26612765","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris pianmaensis","Phymatopteris","","pianmaensis",NA,NA,"","","tro-50073065",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","pianmaensis","","","W.M. Chu","tro-50073065","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris rhynchophylla","Phymatopteris","","rhynchophylla",NA,NA,"","","tro-50059920",TRUE,"1.1","Synonym","Polypodiaceae","Selliguea","","rhynchophylla","","","(Hook.) H. Ohashi & K. Ohashi","tro-100354175","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris simplicifolia","Phymatopteris","","simplicifolia",NA,NA,"","","tro-50059925",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","simplicifolia","","","(Ching) Pic. Serm.","tro-50059925","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris stewartii","Phymatopteris","","stewartii",NA,NA,"","","tro-50059927",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","stewartii","","","(Bedd.) Pic. Serm.","tro-50059927","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris stracheyi","Phymatopteris","","stracheyi",NA,NA,"","","tro-26612767",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","stracheyi","","","(Ching) Pic. Serm.","tro-26612767","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris subebenipes","Phymatopteris","","subebenipes",NA,NA,"","","tro-50059928",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","subebenipes","","","(Ching) Pic. Serm.","tro-50059928","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris suboxyloba","Phymatopteris","","suboxyloba",NA,NA,"","","tro-50059930",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","suboxyloba","","","(Ching) Pic. Serm.","tro-50059930","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris tibetana","Phymatopteris","","tibetana",NA,NA,"","","tro-50073066",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","tibetana","","","(Ching & S.K. Wu) W.M. Chu","tro-50073066","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatopteris trisecta","Phymatopteris","","trisecta",NA,NA,"","","tro-50059937",TRUE,"1.1","Accepted","Polypodiaceae","Phymatopteris","","trisecta","","","(Baker) Pic. Serm.","tro-50059937","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatosorus cuspidatus","Phymatosorus","","cuspidatus",NA,NA,"","","tro-50083254",TRUE,"1.1","Accepted","Polypodiaceae","Phymatosorus","","cuspidatus","","","(D. Don) Pic. Serm.","tro-50083254","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatosorus grossus","Phymatosorus","","grossus",NA,NA,"","","tro-50338113",TRUE,"1.1","Accepted","Polypodiaceae","Phymatosorus","","grossus","","","(Langsd. & Fisch.) Brownlie","tro-50338113","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatosorus lucidus","Phymatosorus","","lucidus",NA,NA,"","","tro-26612763",TRUE,"1.1","Accepted","Polypodiaceae","Phymatosorus","","lucidus","","","(Roxb.) Pic. Serm.","tro-26612763","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymatosorus scolopendria","Phymatosorus","","scolopendria",NA,NA,"","","tro-26605582",TRUE,"1.1","Accepted","Polypodiaceae","Phymatosorus","","scolopendria","","","(Burm. f.) Pic. Serm.","tro-26605582","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phymosia umbellata","Phymosia","","umbellata",NA,NA,"","","tro-19603194",TRUE,"1.1","Accepted","Malvaceae","Phymosia","","umbellata","","","(Cav.) Kearney","tro-19603194","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physacanthus batanganus","Physacanthus","","batanganus",NA,NA,"","","kew-2406627",TRUE,"1.1","Accepted","Acanthaceae","Physacanthus","","batanganus","","","(J.Braun & K.Schum.) Lindau","kew-2406627","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physacanthus cylindricus","Physacanthus","","cylindricus",NA,NA,"","","tro-102473",TRUE,"1.1","Synonym","Acanthaceae","Haselhoffia","","cylindrica","","","(C.B. Clarke) Lindau","tro-102374","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physacanthus nematosiphon","Physacanthus","","nematosiphon",NA,NA,"","","kew-2406661",TRUE,"1.1","Accepted","Acanthaceae","Physacanthus","","nematosiphon","","","(Lindau) Rendle & Britten","kew-2406661","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physaliastrum chamaesarachoides","Physaliastrum","","chamaesarachoides",NA,NA,"","","tro-29604658",TRUE,"1.1","Accepted","Solanaceae","Physaliastrum","","chamaesarachoides","","","(Makino) Makino","tro-29604658","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physaliastrum heterophyllum","Physaliastrum","","heterophyllum",NA,NA,"","","tro-29604725",TRUE,"1.1","Accepted","Solanaceae","Physaliastrum","","heterophyllum","","","(Hemsl.) Migo","tro-29604725","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physaliastrum japonicum","Physaliastrum","","japonicum",NA,NA,"","","tro-29604731",TRUE,"1.1","Accepted","Solanaceae","Physaliastrum","","japonicum","","","(Franch. & Sav.) Honda","tro-29604731","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis acutifolia","Physalis","","acutifolia",NA,NA,"","","tro-29602538",TRUE,"1.1","Accepted","Solanaceae","Physalis","","acutifolia","","","(Miers) Sandwith","tro-29602538","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis aequata","Physalis","","aequata",NA,NA,"","","tro-29607655",TRUE,"1.1","Accepted","Solanaceae","Physalis","","aequata","","","J. Jacq. ex Nees","tro-29607655","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis alkekengi","Physalis","","alkekengi",NA,NA,"","","kew-2549830",TRUE,"1.1","Accepted","Solanaceae","Physalis","","alkekengi","","","L.","kew-2549830","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis angulata","Physalis","","angulata",NA,NA,"","","kew-2549815",TRUE,"1.1","Accepted","Solanaceae","Physalis","","angulata","","","L.","kew-2549815","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis angustifolia","Physalis","","angustifolia",NA,NA,"","","tro-29602540",TRUE,"1.1","Accepted","Solanaceae","Physalis","","angustifolia","","","Nutt.","tro-29602540","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis angustiphysa","Physalis","","angustiphysa",NA,NA,"","","tro-29604128",TRUE,"1.1","Accepted","Solanaceae","Physalis","","angustiphysa","","","Waterf.","tro-29604128","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis arborescens","Physalis","","arborescens",NA,NA,"","","kew-2549813",TRUE,"1.1","Unresolved","Solanaceae","Physalis","","arborescens","","","Thunb.","kew-2549813","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Physalis arenicola","Physalis","","arenicola",NA,NA,"","","tro-29604104",TRUE,"1.1","Accepted","Solanaceae","Physalis","","arenicola","","","Kearney","tro-29604104","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis campanulata","Physalis","","campanulata",NA,NA,"","","tro-29608639",TRUE,"1.1","Synonym","Solanaceae","Physalis","","microphysa","","","A. Gray","tro-29607121","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis carpenteri","Physalis","","carpenteri",NA,NA,"","","tro-29602541",TRUE,"1.1","Accepted","Solanaceae","Physalis","","carpenteri","","","Riddell ex Rydb.","tro-29602541","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis caudella","Physalis","","caudella",NA,NA,"","","tro-29601006",TRUE,"1.1","Accepted","Solanaceae","Physalis","","caudella","","","Standl.","tro-29601006","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis chenopodiifolia","Physalis","","chenopodiifolia",NA,NA,"","","kew-2549843",TRUE,"1.1","Unresolved","Solanaceae","Physalis","","chenopodiifolia","","","Willd.","kew-2549843","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Physalis cinerascens","Physalis","","cinerascens",NA,NA,"","","tro-29604992",TRUE,"1.1","Accepted","Solanaceae","Physalis","","cinerascens","","","(Dunal) Hitchc.","tro-29604992","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis cordata","Physalis","","cordata",NA,NA,"","","kew-2549492",TRUE,"1.1","Accepted","Solanaceae","Physalis","","cordata","","","Houst. ex Mill.","kew-2549492","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis coztomatl","Physalis","","coztomatl",NA,NA,"","","tro-29606756",TRUE,"1.1","Accepted","Solanaceae","Physalis","","coztomatl","","","Dunal","tro-29606756","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis crassifolia","Physalis","","crassifolia",NA,NA,"","","tro-29602543",TRUE,"1.1","Accepted","Solanaceae","Physalis","","crassifolia","","","Benth.","tro-29602543","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis curassavica","Physalis","","curassavica",NA,NA,"","","tro-29607417",TRUE,"1.1","Synonym","Solanaceae","Physalis","","viscosa","","","L.","tro-29601035","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis divaricata","Physalis","","divaricata",NA,NA,"","","tro-29606651",TRUE,"1.1","Accepted","Solanaceae","Physalis","","divaricata","","","D. Don","tro-29606651","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis fuscomaculata","Physalis","","fuscomaculata",NA,NA,"","","tro-29602548",TRUE,"1.1","Accepted","Solanaceae","Physalis","","fuscomaculata","","","Rouville","tro-29602548","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis glutinosa","Physalis","","glutinosa",NA,NA,"","","tro-29607997",TRUE,"1.1","Accepted","Solanaceae","Physalis","","glutinosa","","","Schltdl.","tro-29607997","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis gracilis","Physalis","","gracilis",NA,NA,"","","kew-2549533",TRUE,"1.1","Accepted","Solanaceae","Physalis","","gracilis","","","Miers","kew-2549533","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis greenmanii","Physalis","","greenmanii",NA,NA,"","","tro-29604997",TRUE,"1.1","Accepted","Solanaceae","Physalis","","greenmanii","","","Waterf.","tro-29604997","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis hederifolia","Physalis","","hederifolia",NA,NA,"","","tro-29600087",TRUE,"1.1","Accepted","Solanaceae","Physalis","","hederifolia","","","A. Gray","tro-29600087","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis heterophylla","Physalis","","heterophylla",NA,NA,"","","tro-29602554",TRUE,"1.1","Accepted","Solanaceae","Physalis","","heterophylla","","","Nees","tro-29602554","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis hintonii","Physalis","","hintonii",NA,NA,"","","tro-29604998",TRUE,"1.1","Accepted","Solanaceae","Physalis","","hintonii","","","Waterf.","tro-29604998","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Physalis ignota","Physalis","","ignota",NA,NA,"","","kew-2549427",TRUE,"1.1","Accepted","Solanaceae","Physalis","","ignota","","","Britton","kew-2549427","Accepted",FALSE,FALSE,FALSE,2017-05-11
