"Bauhinia micrantha","Bauhinia","","micrantha",NA,NA,"","","ild-46004",TRUE,"1.1","Synonym","Leguminosae","Bauhinia","","glauca","","","(Benth.) Benth.","ild-43635","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia mollis","Bauhinia","","mollis",NA,NA,"","","ild-20045",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","mollis","","","(Bong.) D.Dietr.","ild-20045","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia monandra","Bauhinia","","monandra",NA,NA,"","","ild-811",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","monandra","","","Kurz","ild-811","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia morondavensis","Bauhinia","","morondavensis",NA,NA,"","","ild-42438",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","morondavensis","","","Du Puy & R.Rabev.","ild-42438","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia multinervia","Bauhinia","","multinervia",NA,NA,"","","ild-20046",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","multinervia","","","(Kunth) DC.","ild-20046","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia natalensis","Bauhinia","","natalensis",NA,NA,"","","ild-812",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","natalensis","","","Hook.","ild-812","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia ovata","Bauhinia","","ovata",NA,NA,"","","ild-20050",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","ovata","","","Vogel","ild-20050","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pauletia","Bauhinia","","pauletia",NA,NA,"","","ild-20051",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","pauletia","","","Pers.","ild-20051","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia penicilliloba","Bauhinia","","penicilliloba",NA,NA,"","","ild-46049",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","penicilliloba","","","Gagnep.","ild-46049","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pentandra","Bauhinia","","pentandra",NA,NA,"","","ild-20052",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","pentandra","","","(Bong.) Steud.","ild-20052","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pes","Bauhinia","","pes",NA,NA,"","","",FALSE,"1.1","","","Bauhinia","","pes",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia petersiana","Bauhinia","","petersiana",NA,NA,"","","ild-814",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","petersiana","","","Bolle","ild-814","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia picta","Bauhinia","","picta",NA,NA,"","","ild-20055",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","picta","","","(Kunth) DC.","ild-20055","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pinheiroi","Bauhinia","","pinheiroi",NA,NA,"","","ild-25656",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","pinheiroi","","","Wunderlin","ild-25656","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia podopetala","Bauhinia","","podopetala",NA,NA,"","","ild-42441",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","podopetala","","","Baker","ild-42441","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia porosa","Bauhinia","","porosa",NA,NA,"","","ild-42431",TRUE,"1.1","Synonym","Leguminosae","Bauhinia","","monandra","","","Kurz","ild-811","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pottsii","Bauhinia","","pottsii",NA,NA,"","","ild-46051",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","pottsii","","","G.Don","ild-46051","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pringlei","Bauhinia","","pringlei",NA,NA,"","","ild-10371",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","pringlei","","","S.Watson","ild-10371","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia pulchella","Bauhinia","","pulchella",NA,NA,"","","ild-20059",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","pulchella","","","Benth.","ild-20059","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia purpurea","Bauhinia","","purpurea",NA,NA,"","","ild-823",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","purpurea","","","L.","ild-823","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia racemosa","Bauhinia","","racemosa",NA,NA,"","","ild-824",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","racemosa","","","Lam.","ild-824","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia ramosissima","Bauhinia","","ramosissima",NA,NA,"","","ild-10375",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","ramosissima","","","Hemsl.","ild-10375","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia roxburghiana","Bauhinia","","roxburghiana",NA,NA,"","","ild-49833",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","roxburghiana","","","Voigt","ild-49833","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia rufa","Bauhinia","","rufa",NA,NA,"","","ild-20064",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","rufa","","","(Bong.) Steud.","ild-20064","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia rufescens","Bauhinia","","rufescens",NA,NA,"","","ild-826",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","rufescens","","","Lam.","ild-826","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia saccocalyx","Bauhinia","","saccocalyx",NA,NA,"","","ild-46073",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","saccocalyx","","","Pierre","ild-46073","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia scandens","Bauhinia","","scandens",NA,NA,"","","ild-43567",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","scandens","","","L.","ild-43567","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia sect","Bauhinia","","sect",NA,NA,"","","",FALSE,"1.1","","","Bauhinia","","sect",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia seleriana","Bauhinia","","seleriana",NA,NA,"","","ild-10385",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","seleriana","","","Harms","ild-10385","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia seminarioi","Bauhinia","","seminarioi",NA,NA,"","","ild-10386",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","seminarioi","","","Eggers","ild-10386","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia stenantha","Bauhinia","","stenantha",NA,NA,"","","ild-41175",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","stenantha","","","Diels","ild-41175","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia strychnifolia","Bauhinia","","strychnifolia",NA,NA,"","","ild-46087",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","strychnifolia","","","Craib","ild-46087","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia strychnoidea","Bauhinia","","strychnoidea",NA,NA,"","","ild-52112",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","strychnoidea","","","Prain","ild-52112","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia subclavata","Bauhinia","","subclavata",NA,NA,"","","ild-20068",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","subclavata","","","Benth.","ild-20068","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia subrotundifolia","Bauhinia","","subrotundifolia",NA,NA,"","","ild-10391",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","subrotundifolia","","","Cav.","ild-10391","Accepted",FALSE,FALSE,FALSE,2017-05-11
