"Hibbertia dilatata","Hibbertia","","dilatata",NA,NA,"","","kew-2849145",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","dilatata","","","A.Cunn. ex Benth.","kew-2849145","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia drummondii","Hibbertia","","drummondii",NA,NA,"","","kew-2849149",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","drummondii","","","Gilg","kew-2849149","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia echiifolia","Hibbertia","","echiifolia",NA,NA,"","","kew-2849152",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","echiifolia","","","R.Br. ex Benth.","kew-2849152","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia empetrifolia","Hibbertia","","empetrifolia",NA,NA,"","","kew-2849155",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","empetrifolia","","","(DC.) Hoogland","kew-2849155","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia exasperata","Hibbertia","","exasperata",NA,NA,"","","kew-2849161",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","exasperata","","","Briq.","kew-2849161","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia fasciculata","Hibbertia","","fasciculata",NA,NA,"","","kew-2849163",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","fasciculata","","","R.Br. ex DC.","kew-2849163","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia goyderi","Hibbertia","","goyderi",NA,NA,"","","kew-2849189",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","goyderi","","","F.Muell.","kew-2849189","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia grossulariifolia","Hibbertia","","grossulariifolia",NA,NA,"","","kew-2849192",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","grossularifolia","","","Salisb.","kew-2849192","Unresolved",TRUE,FALSE,FALSE,2017-05-11
"Hibbertia hamulosa","Hibbertia","","hamulosa",NA,NA,"","","kew-2849193",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","hamulosa","","","J.R.Wheeler","kew-2849193","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia hermanniifolia","Hibbertia","","hermanniifolia",NA,NA,"","","kew-2849198",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","hermanniifolia","","","DC.","kew-2849198","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia hypericoides","Hibbertia","","hypericoides",NA,NA,"","","kew-2849216",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","hypericoides","","","Benth.","kew-2849216","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia juncea","Hibbertia","","juncea",NA,NA,"","","kew-2896353",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","juncea","","","(Benth.) J.W.Horn","kew-2896353","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia microphylla","Hibbertia","","microphylla",NA,NA,"","","kew-2849255",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","microphylla","","","Steud.","kew-2849255","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia pedunculata","Hibbertia","","pedunculata",NA,NA,"","","kew-2849304",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","pedunculata","","","R.Br. ex DC","kew-2849304","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia salicifolia","Hibbertia","","salicifolia",NA,NA,"","","kew-2849349",TRUE,"1.1","Synonym","Dilleniaceae","Hibbertia","","lucens","","","Brongn. & Gris ex Sebert & Pancher","kew-2849249","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia saligna","Hibbertia","","saligna",NA,NA,"","","kew-2849350",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","saligna","","","R.Br. ex DC.","kew-2849350","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia scandens","Hibbertia","","scandens",NA,NA,"","","tro-100359596",TRUE,"1.1","Accepted","Dilleniaceae","Hibbertia","","scandens","","","(Willd.) Dryand.","tro-100359596","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia sphenandra","Hibbertia","","sphenandra",NA,NA,"","","kew-2896355",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","sphenandra","","","(F.Muell. & Tate) J.W.Horn","kew-2896355","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia vestita","Hibbertia","","vestita",NA,NA,"","","kew-2849423",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","vestita","","","A.Cunn. ex Benth.","kew-2849423","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia volubilis","Hibbertia","","volubilis",NA,NA,"","","kew-2849436",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","volubilis","","","Andrews","kew-2849436","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus aculeatus","Hibiscus","","aculeatus",NA,NA,"","","tro-19600957",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","aculeatus","","","Walter","tro-19600957","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus aponeurus","Hibiscus","","aponeurus",NA,NA,"","","kew-2849505",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","aponeurus","","","Sprague & Hutch.","kew-2849505","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus aridicola","Hibiscus","","aridicola",NA,NA,"","","tro-19603489",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","aridicola","","","J. Anthony","tro-19603489","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus arnottianus","Hibiscus","","arnottianus",NA,NA,"","","tro-19600958",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","arnottianus","","","A. Gray","tro-19600958","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus bojerianus","Hibiscus","","bojerianus",NA,NA,"","","tro-19601632",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","bojerianus","","","Baill.","tro-19601632","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus boryanus","Hibiscus","","boryanus",NA,NA,"","","kew-2849609",TRUE,"1.1","Synonym","Malvaceae","Hibiscus","","rosa-sinensis","","","L.","kew-2850448","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus brachysiphonius","Hibiscus","","brachysiphonius",NA,NA,"","","kew-2849614",TRUE,"1.1","Unresolved","Malvaceae","Hibiscus","","brachysiphonius","","","F.Muell.","kew-2849614","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus brackenridgei","Hibiscus","","brackenridgei",NA,NA,"","","kew-2849615",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","brackenridgei","","","A.Gray","kew-2849615","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus burtonii","Hibiscus","","burtonii",NA,NA,"","","kew-2849633",TRUE,"1.1","Unresolved","Malvaceae","Hibiscus","","burtonii","","","F.M.Bailey","kew-2849633","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus caerulescens","Hibiscus","","caerulescens",NA,NA,"","","tro-19601723",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","caerulescens","","","Baill.","tro-19601723","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibiscus calyphyllus","Hibiscus","","calyphyllus",NA,NA,"","","kew-2849646",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","calyphyllus","","","Cav.","kew-2849646","Accepted",FALSE,FALSE,FALSE,2017-05-11
